"id","organization_id","url","type","species","age","gender","size","name","breeds.primary"
47163916,"CA457","<a href='https://www.petfinder.com/cat/pebbles-47163916/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Small","Pebbles","Tabby"
47160438,"CA2390","<a href='https://www.petfinder.com/dog/yeller-47160438/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Yeller","German Shepherd Dog"
47153143,"CA717","<a href='https://www.petfinder.com/cat/jax-47153143/ca/tracy/animal-rescue-of-tracy-ca717/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Male","Large","Jax","Domestic Short Hair"
47151226,"CA1251","<a href='https://www.petfinder.com/cat/senior-cats-rule-47151226/ca/sonora/sonora-cat-rescue-ca1251/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Senior","Female","Medium","Senior Cats Rule","Domestic Short Hair"
47142332,"CA2200","<a href='https://www.petfinder.com/dog/keely-47142332/ca/los-banos/kates-rescue-for-animals-ca2200/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","Keely","Mixed Breed"
47138255,"CA457","<a href='https://www.petfinder.com/cat/boris-47138255/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Male","Medium","Boris","Tabby"
47138102,"CA362","<a href='https://www.petfinder.com/dog/girlfriend-47138102/ca/san-andreas/calaveras-county-animal-services-ca362/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","Girlfriend","American Staffordshire Terrier"
47136743,"CA229","<a href='https://www.petfinder.com/dog/old-man-47136743/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","Old Man","Chihuahua"
47133275,"CA229","<a href='https://www.petfinder.com/cat/imani-47133275/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Medium","Imani","Domestic Short Hair"
47127952,"CA1509","<a href='https://www.petfinder.com/dog/bonnie-47127952/ca/patterson/westside-animals-for-adoption-ca1509/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Small","Bonnie","Chihuahua"
47117066,"CA487","<a href='https://www.petfinder.com/dog/max-47117066/ca/tracy/east-of-eden-canine-rescue-ca487/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Medium","Max","Boxer"
47109477,"CA324","<a href='https://www.petfinder.com/dog/roxy-47109477/ca/manteca/city-of-manteca-animal-shelter-ca324/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","Roxy","Pit Bull Terrier"
47107572,"CA1640","<a href='https://www.petfinder.com/dog/porter-47107572/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Small","Porter","Shepherd"
47105027,"CA362","<a href='https://www.petfinder.com/cat/spooky-47105027/ca/san-andreas/calaveras-county-animal-services-ca362/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Male","Medium","Spooky","Domestic Medium Hair"
47103724,"CA229","<a href='https://www.petfinder.com/dog/davy-aka-cody-47103724/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Large","Davy Aka Cody","Dutch Shepherd"
47099164,"CA1309","<a href='https://www.petfinder.com/dog/atticus-47099164/ca/turlock/save-a-spot-dalmatian-rescue-ca1309/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Medium","Atticus","Dalmatian"
47094788,"CA149","<a href='https://www.petfinder.com/dog/red-47094788/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","RED","Miniature Pinscher"
47094321,"CA2200","<a href='https://www.petfinder.com/dog/bacon-47094321/ca/los-banos/kates-rescue-for-animals-ca2200/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","Bacon","Beagle"
47094204,"CA2200","<a href='https://www.petfinder.com/dog/gus-gus-47094204/ca/los-banos/kates-rescue-for-animals-ca2200/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","Gus Gus","French Bulldog"
47090176,"CA249","<a href='https://www.petfinder.com/dog/mr-47090176/ca/sonora/friends-of-the-animal-community-ca249/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","Mr","Pit Bull Terrier"
47088654,"CA362","<a href='https://www.petfinder.com/dog/mr-t-47088654/ca/san-andreas/calaveras-county-animal-services-ca362/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Mr. T","Pit Bull Terrier"
47087787,"CA229","<a href='https://www.petfinder.com/cat/woody-47087787/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Male","Medium","Woody","Domestic Short Hair"
47086600,"CA1313","<a href='https://www.petfinder.com/dog/terex-47086600/ca/modesto/greater-california-german-shepherd-rescue-inc-ca1313/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Large","Terex","German Shepherd Dog"
47085624,"CA2291","<a href='https://www.petfinder.com/cat/siffora-47085624/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Medium","SIFFORA","Calico"
47082419,"CA541","<a href='https://www.petfinder.com/dog/frank-47082419/ca/clovis/miss-winkles-pet-adoption-center-clovis-ca541/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","Frank","Pit Bull Terrier"
47078916,"CA229","<a href='https://www.petfinder.com/cat/princess-dott-47078916/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Small","Princess Dott","Domestic Medium Hair"
47078252,"CA249","<a href='https://www.petfinder.com/dog/boudreau-47078252/ca/sonora/friends-of-the-animal-community-ca249/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Boudreau","Labrador Retriever"
47076256,"CA2656","<a href='https://www.petfinder.com/dog/sonny-and-joe-47076256/ca/modesto/destinys-hope-animal-rescue-ca2656/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","Sonny and Joe","Yorkshire Terrier"
47072229,"CA2611","<a href='https://www.petfinder.com/dog/niko-47072229/ca/hollister/hollister-animal-shelter-ca2611/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Large","Niko","Siberian Husky"
47070628,"CA457","<a href='https://www.petfinder.com/cat/francine-47070628/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Large","Francine","Tabby"
47070629,"CA457","<a href='https://www.petfinder.com/cat/jt-47070629/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Male","Large","JT","Tabby"
47070114,"CA1762","<a href='https://www.petfinder.com/cat/flames-47070114/ca/stockton/delta-humane-society-and-s-dot-pc-dot-a-ca1762/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Male","Large","Flames","Domestic Long Hair"
47070092,"CA541","<a href='https://www.petfinder.com/dog/bailey-47070092/ca/clovis/miss-winkles-pet-adoption-center-clovis-ca541/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","Bailey","Pit Bull Terrier"
47069920,"CA1762","<a href='https://www.petfinder.com/dog/lupe-47069920/ca/stockton/delta-humane-society-and-s-dot-pc-dot-a-ca1762/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","Lupe","Chihuahua"
47060885,"CA149","<a href='https://www.petfinder.com/dog/chacha-47060885/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","CHACHA","Pit Bull Terrier"
47060630,"CA32","<a href='https://www.petfinder.com/cat/oliver-47060630/ca/modesto/spca-of-stanislaus-ca32/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Male","Small","oliver","Domestic Short Hair"
47058488,"CA541","<a href='https://www.petfinder.com/dog/bentley-47058488/ca/clovis/miss-winkles-pet-adoption-center-clovis-ca541/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Bentley","Pit Bull Terrier"
47050250,"CA2390","<a href='https://www.petfinder.com/dog/duncan-47050250/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","Duncan","Pit Bull Terrier"
47041512,"CA569","<a href='https://www.petfinder.com/dog/cricket-in-mo-47041512/ca/tulare/toy-fox-terrier-rescue-inc-ca569/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","Cricket in MO","Toy Fox Terrier"
47041443,"CA569","<a href='https://www.petfinder.com/dog/abby-in-ri-47041443/ca/tulare/toy-fox-terrier-rescue-inc-ca569/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Senior","Female","Small","Abby in RI","Toy Fox Terrier"
47040751,"CA229","<a href='https://www.petfinder.com/cat/yaya-47040751/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Small","Yaya","Domestic Medium Hair"
47040717,"CA487","<a href='https://www.petfinder.com/cat/mattie-47040717/ca/tracy/east-of-eden-canine-rescue-ca487/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Small","Mattie","Domestic Short Hair"
47038762,"CA1509","<a href='https://www.petfinder.com/dog/reba-47038762/ca/patterson/westside-animals-for-adoption-ca1509/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","Reba","Boxer"
47037846,"CA2291","<a href='https://www.petfinder.com/dog/drew-47037846/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","DREW","Cocker Spaniel"
46857780,"CA1382","<a href='https://www.petfinder.com/dog/feeno-46857780/ca/oakhurst/kellen-rescue-ca1382/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Feeno","Australian Kelpie"
47035498,"CA229","<a href='https://www.petfinder.com/dog/squishy-47035498/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","Squishy","American Staffordshire Terrier"
47032534,"CA2200","<a href='https://www.petfinder.com/dog/penny-sue-47032534/ca/los-banos/kates-rescue-for-animals-ca2200/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","Penny Sue","Terrier"
47031227,"CA1640","<a href='https://www.petfinder.com/dog/mick-47031227/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Small","Mick","Australian Cattle Dog / Blue Heeler"
47031185,"CA1309","<a href='https://www.petfinder.com/dog/petey-47031185/ca/turlock/save-a-spot-dalmatian-rescue-ca1309/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Small","Petey","Chihuahua"
47031160,"CA1309","<a href='https://www.petfinder.com/dog/ace-47031160/ca/turlock/save-a-spot-dalmatian-rescue-ca1309/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Large","Ace","Dalmatian"
47020286,"CA1762","<a href='https://www.petfinder.com/cat/sherbert-47020286/ca/stockton/delta-humane-society-and-s-dot-pc-dot-a-ca1762/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Male","Large","Sherbert","Domestic Short Hair"
47020262,"CA1762","<a href='https://www.petfinder.com/cat/shelly-47020262/ca/stockton/delta-humane-society-and-s-dot-pc-dot-a-ca1762/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Medium","Shelly","Domestic Long Hair"
47020217,"CA1762","<a href='https://www.petfinder.com/cat/sheldon-47020217/ca/stockton/delta-humane-society-and-s-dot-pc-dot-a-ca1762/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Male","Medium","Sheldon","Domestic Short Hair"
47019988,"CA2390","<a href='https://www.petfinder.com/dog/brooklyn-47019988/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","Brooklyn","Border Collie"
47018279,"CA1762","<a href='https://www.petfinder.com/cat/mr-meow-47018279/ca/stockton/delta-humane-society-and-s-dot-pc-dot-a-ca1762/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Male","Large","Mr. Meow","Domestic Short Hair"
47018205,"CA1762","<a href='https://www.petfinder.com/cat/ebony-47018205/ca/stockton/delta-humane-society-and-s-dot-pc-dot-a-ca1762/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Medium","Ebony","Domestic Short Hair"
47018047,"CA1762","<a href='https://www.petfinder.com/cat/chili-47018047/ca/stockton/delta-humane-society-and-s-dot-pc-dot-a-ca1762/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Male","Large","Chili","Domestic Long Hair"
47012993,"CA1762","<a href='https://www.petfinder.com/cat/caramel-47012993/ca/stockton/delta-humane-society-and-s-dot-pc-dot-a-ca1762/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Male","Large","Caramel","Domestic Medium Hair"
46796259,"CA551","<a href='https://www.petfinder.com/dog/zenya-46796259/ca/cantua-creek/paw-printz-pitbull-rescue-ca551/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","Zenya","Australian Kelpie"
47004457,"CA1071","<a href='https://www.petfinder.com/dog/bonnie-47004457/ca/fowler/pinky-paws-resq-ca1071/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","Bonnie","Rat Terrier"
46980481,"CA2604","<a href='https://www.petfinder.com/dog/scott-46980481/ca/clovis/paw-squad-559-ca2604/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Male","Small","Scott","Chihuahua"
46972675,"CA229","<a href='https://www.petfinder.com/dog/blaze-46972675/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","Blaze","Terrier"
46969503,"CA1640","<a href='https://www.petfinder.com/dog/crysta-46969503/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Small","Crysta","Mixed Breed"
46968148,"CA229","<a href='https://www.petfinder.com/cat/jackson-46968148/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Male","Small","Jackson","Domestic Short Hair"
46967968,"CA229","<a href='https://www.petfinder.com/cat/michael-46967968/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Male","Small","Michael","Domestic Short Hair"
46966602,"CA457","<a href='https://www.petfinder.com/cat/cat-18785-midnight-46966602/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Large","Cat 18785 (Midnight)","Domestic Medium Hair"
46966521,"CA229","<a href='https://www.petfinder.com/cat/clarice-46966521/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Senior","Female","Large","Clarice","Domestic Short Hair"
46964014,"CA2291","<a href='https://www.petfinder.com/dog/blaze-46964014/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","BLAZE","Siberian Husky"
46962414,"CA249","<a href='https://www.petfinder.com/dog/moe-46962414/ca/sonora/friends-of-the-animal-community-ca249/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","Moe","Yorkshire Terrier"
46953627,"CA457","<a href='https://www.petfinder.com/cat/river-46953627/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Male","Small","River","Tabby"
46953025,"CA628","<a href='https://www.petfinder.com/cat/onyx-46953025/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Male","Small","Onyx","Domestic Short Hair"
46952880,"CA229","<a href='https://www.petfinder.com/cat/gryffin-46952880/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Male","Small","Gryffin","Domestic Short Hair"
46951552,"CA1598","<a href='https://www.petfinder.com/cat/black-jack-46951552/ca/modesto/pupz-n-palz-rescue-ca1598/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Male","Small","Black Jack","Persian"
46951553,"CA1598","<a href='https://www.petfinder.com/cat/uncle-fester-46951553/ca/modesto/pupz-n-palz-rescue-ca1598/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Male","Small","Uncle Fester","Sphynx / Hairless Cat"
46951474,"CA1598","<a href='https://www.petfinder.com/cat/guppy-46951474/ca/modesto/pupz-n-palz-rescue-ca1598/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Male","Small","Guppy","American Curl"
46945337,"CA457","<a href='https://www.petfinder.com/cat/cat-19435-sisi-46945337/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Extra Large","Cat 19435 (Sisi)","Scottish Fold"
46893752,"CA569","<a href='https://www.petfinder.com/dog/dale-in-ri-46893752/ca/tulare/toy-fox-terrier-rescue-inc-ca569/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Small","Dale in RI","Toy Fox Terrier"
46940914,"CA1509","<a href='https://www.petfinder.com/dog/slim-46940914/ca/patterson/westside-animals-for-adoption-ca1509/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Medium","Slim","Beagle"
46936193,"CA2291","<a href='https://www.petfinder.com/dog/stella-46936193/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","STELLA","Boxer"
46933827,"CA2200","<a href='https://www.petfinder.com/dog/lacie-46933827/ca/los-banos/kates-rescue-for-animals-ca2200/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","Lacie","Husky"
46931419,"CA487","<a href='https://www.petfinder.com/dog/marvin-46931419/ca/tracy/east-of-eden-canine-rescue-ca487/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","Marvin","Corgi"
46928465,"CA249","<a href='https://www.petfinder.com/dog/minnie-46928465/ca/sonora/friends-of-the-animal-community-ca249/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Senior","Female","Small","Minnie","Miniature Pinscher"
46926149,"CA2656","<a href='https://www.petfinder.com/dog/roxie-and-cookie-46926149/ca/modesto/destinys-hope-animal-rescue-ca2656/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","Roxie & Cookie","Japanese Chin"
46916021,"CA229","<a href='https://www.petfinder.com/dog/spike-46916021/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Small","Spike","Terrier"
46914578,"CA1509","<a href='https://www.petfinder.com/dog/zara-46914578/ca/patterson/westside-animals-for-adoption-ca1509/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","Zara","Belgian Shepherd / Malinois"
46910300,"CA2291","<a href='https://www.petfinder.com/dog/tiki-46910300/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","Tiki","Terrier"
46908927,"CA929","<a href='https://www.petfinder.com/cat/onyx-46908927/ca/visalia/love-of-animals-inc-ca929/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Female","Small","Onyx","Domestic Short Hair"
46908925,"CA929","<a href='https://www.petfinder.com/cat/opal-46908925/ca/visalia/love-of-animals-inc-ca929/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Female","Small","Opal","Domestic Short Hair"
46907510,"CA2744","<a href='https://www.petfinder.com/rabbit/forrest-46907510/ca/twain-harte/earth-ca2744/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Rabbit","Rabbit","Young","Male","Medium","Forrest","Satin"
46906988,"CA2656","<a href='https://www.petfinder.com/dog/binks-and-coco-46906988/ca/modesto/destinys-hope-animal-rescue-ca2656/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","Binks and Coco","Yorkshire Terrier"
46906289,"CA2200","<a href='https://www.petfinder.com/dog/emma-46906289/ca/los-banos/kates-rescue-for-animals-ca2200/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","Emma","American Staffordshire Terrier"
46893711,"CA569","<a href='https://www.petfinder.com/dog/daisy-in-tx-46893711/ca/tulare/toy-fox-terrier-rescue-inc-ca569/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Small","Daisy in TX","Toy Fox Terrier"
46891297,"CA249","<a href='https://www.petfinder.com/dog/kendra-46891297/ca/sonora/friends-of-the-animal-community-ca249/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","Kendra","Labrador Retriever"
46891206,"CA249","<a href='https://www.petfinder.com/dog/apollo-46891206/ca/sonora/friends-of-the-animal-community-ca249/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","Apollo","Basset Hound"
46889082,"CA1640","<a href='https://www.petfinder.com/dog/sierra-46889082/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","Sierra","Husky"
46887272,"CA944","<a href='https://www.petfinder.com/dog/sissy-46887272/ca/hanford/kings-county-animal-services-ca944/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","SISSY","Husky"
